"","HomePlanet","CryoSleep","deck","num","side","Destination","Age","VIP","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","Transported"
"3768","Europa","1","B",154,"S","55 Cancri e",42,"0",0,0,0,0,0,"1"
"3769","Earth","1","G",659,"P","PSO J318.5-22",29,"0",0,0,0,0,0,"1"
"3770","Earth","0","G",661,"S","TRAPPIST-1e",2,"0",0,0,0,0,0,"1"
"3771","Earth","1","G",762,"P","TRAPPIST-1e",10,"0",0,0,0,0,0,"0"
"3772","Earth","0","G",661,"S","TRAPPIST-1e",0,"0",0,0,0,0,0,"0"
"3773","Earth","1","G",661,"S","TRAPPIST-1e",21,"0",0,0,0,0,0,"0"
"3774","Earth","0","G",661,"S","TRAPPIST-1e",8,"0",0,0,0,0,0,"0"
"3775","Europa","1","C",131,"P","55 Cancri e",50,"0",0,0,0,0,0,"1"
"3776","Europa","1","C",131,"P","TRAPPIST-1e",27,"0",0,0,0,0,0,"1"
"3777","Earth","1","G",661,"P","PSO J318.5-22",13,"0",0,0,0,0,0,"1"
"3778","Europa","0","C",144,"S","55 Cancri e",49,"0",2025,7167,0,2456,47,"1"
"3779","Mars","1","E",247,"P","TRAPPIST-1e",38,"0",0,0,0,0,0,"0"
"3780","Earth","1","G",662,"P","55 Cancri e",21,"0",0,0,0,0,0,"1"
"3781","Earth","0","G",662,"S","TRAPPIST-1e",22,"0",7,61,110,708,0,"0"
"3782","Earth","1","G",663,"S","PSO J318.5-22",14,"0",0,0,0,0,0,"1"
"3783","Earth","1","G",664,"S","PSO J318.5-22",24,"0",0,0,0,0,0,"0"
"3784","Earth","0","F",764,"S","TRAPPIST-1e",24,"0",714,0,4,49,11,"0"
"3785","Earth","1","G",663,"P","TRAPPIST-1e",34,"0",0,0,0,0,0,"0"
"3786","Europa","0","A",46,"S","TRAPPIST-1e",1,"0",0,0,0,0,0,"1"
"3787","Europa","1","A",46,"S","55 Cancri e",21,"0",0,0,0,0,0,"1"
"3788","Europa","1","A",46,"S","55 Cancri e",26,"0",0,0,0,0,0,"1"
"3789","Earth","0","E",248,"P","TRAPPIST-1e",38,"0",0,0,0,32,1577,"0"
"3790","Mars","0","F",765,"S","TRAPPIST-1e",32,"0",536,0,736,118,0,"0"
"3791","Mars","0","F",765,"S","TRAPPIST-1e",2,"0",0,319,0,0,0,"1"
"3792","Mars","1","F",765,"S","TRAPPIST-1e",10,"0",0,0,0,0,0,"1"
"3793","Mars","0","D",135,"P","TRAPPIST-1e",49,"0",1417,0,531,1348,192,"0"
"3794","Earth","1","G",664,"P","PSO J318.5-22",14,"0",0,0,0,0,0,"1"
"3795","Earth","1","G",666,"S","TRAPPIST-1e",29,"0",0,0,0,0,0,"1"
"3796","Europa","1","A",47,"S","55 Cancri e",25,"0",0,0,0,0,0,"0"
"3797","Europa","0","A",35,"P","55 Cancri e",36,"0",0,1302,0,2067,10173,"0"
"3798","Earth","1","G",668,"S","TRAPPIST-1e",22,"0",0,0,0,0,0,"1"
"3799","Earth","0","F",836,"P","TRAPPIST-1e",21,"0",3,34,600,0,8,"0"
"3800","Earth","0","G",669,"S","TRAPPIST-1e",36,"0",437,442,0,2,1,"0"
"3801","Earth","0","F",838,"P","TRAPPIST-1e",54,"0",880,2,531,2,0,"0"
"3802","Mars","0","D",130,"S","TRAPPIST-1e",30,"0",1851,0,378,0,155,"0"
"3803","Mars","1","F",766,"S","TRAPPIST-1e",0,"0",0,0,0,0,0,"1"
"3804","Mars","1","F",766,"S","TRAPPIST-1e",1,"0",0,0,0,0,0,"1"
"3805","Earth","1","G",670,"S","TRAPPIST-1e",42,"0",0,0,0,0,0,"1"
"3806","Earth","0","F",767,"S","TRAPPIST-1e",47,"0",939,1477,0,0,0,"1"
"3807","Earth","0","G",665,"P","TRAPPIST-1e",25,"0",1339,1,360,0,0,"0"
"3808","Europa","0","B",155,"S","55 Cancri e",18,"0",0,30,0,67,2790,"0"
"3809","Europa","1","B",155,"S","TRAPPIST-1e",22,"0",0,0,0,0,0,"1"
"3810","Europa","0","D",131,"S","TRAPPIST-1e",27,"0",0,1381,0,148,2181,"0"
"3811","Earth","0","F",768,"S","55 Cancri e",24,"0",0,0,2433,0,53,"1"
"3812","Europa","1","B",127,"P","55 Cancri e",27,"0",0,0,0,0,0,"1"
"3813","Europa","1","B",127,"P","55 Cancri e",22,"0",0,0,0,0,0,"1"
"3814","Earth","1","G",671,"S","TRAPPIST-1e",60,"0",0,0,0,0,0,"1"
"3815","Europa","0","C",145,"S","TRAPPIST-1e",38,"0",1901,1276,0,7561,12,"0"
"3816","Earth","0","E",250,"P","TRAPPIST-1e",23,"0",1616,0,1,0,2,"0"
"3817","Earth","1","G",667,"P","TRAPPIST-1e",21,"0",0,0,0,0,0,"0"
"3818","Mars","0","F",771,"S","55 Cancri e",55,"0",1680,0,1,0,6,"0"
"3819","Earth","0","F",839,"P","55 Cancri e",20,"0",719,0,10,0,0,"0"
"3820","Earth","0","G",668,"P","55 Cancri e",50,"0",451,132,195,31,0,"0"
"3821","Mars","0","E",252,"P","TRAPPIST-1e",22,"0",0,0,0,0,0,"0"
"3822","Europa","0","C",146,"S","TRAPPIST-1e",21,"0",0,6190,1828,7,35,"1"
"3823","Europa","0","D",132,"S","TRAPPIST-1e",26,"0",0,1549,0,0,766,"1"
"3824","Europa","0","A",48,"S","TRAPPIST-1e",36,"0",0,2177,0,1097,144,"1"
"3825","Mars","0","D",133,"S","TRAPPIST-1e",46,"0",227,0,1546,3,2,"1"
"3826","Earth","0","F",772,"S","TRAPPIST-1e",26,"0",0,586,1,0,58,"1"
"3827","Earth","0","F",841,"P","TRAPPIST-1e",24,"0",0,20,0,14,659,"0"
"3828","Earth","0","G",671,"P","55 Cancri e",14,"0",834,1080,3,183,208,"0"
"3829","Mars","0","F",842,"P","TRAPPIST-1e",46,"0",949,0,128,3,41,"1"
"3830","Earth","0","E",253,"P","TRAPPIST-1e",15,"0",0,840,123,0,20,"0"
"3831","Earth","1","G",672,"P","TRAPPIST-1e",30,"0",0,0,0,0,0,"0"
"3832","Earth","1","G",673,"P","TRAPPIST-1e",30,"0",0,0,0,0,0,"1"
"3833","Mars","0","F",773,"S","TRAPPIST-1e",38,"0",1100,43,163,3,0,"0"
"3834","Europa","1","B",128,"P","TRAPPIST-1e",48,"0",0,0,0,0,0,"1"
"3835","Earth","1","G",674,"P","TRAPPIST-1e",31,"0",0,0,0,0,0,"0"
"3836","Earth","0","G",675,"P","TRAPPIST-1e",41,"0",1025,0,0,0,0,"0"
"3837","Earth","0","G",675,"S","TRAPPIST-1e",43,"0",0,831,78,0,0,"1"
"3838","Earth","0","G",676,"S","TRAPPIST-1e",23,"0",0,0,489,5,276,"0"
"3839","Europa","1","B",158,"S","55 Cancri e",48,"0",0,0,0,0,0,"1"
"3840","Europa","0","B",158,"S","TRAPPIST-1e",47,"0",27,2651,538,18,0,"1"
"3841","Earth","0","F",843,"P","TRAPPIST-1e",19,"0",169,399,0,97,0,"1"
"3842","Earth","0","E",255,"P","TRAPPIST-1e",25,"0",0,38,0,847,112,"0"
"3843","Earth","1","G",678,"S","TRAPPIST-1e",28,"0",0,0,0,0,0,"1"
"3844","Europa","1","B",129,"P","55 Cancri e",16,"0",0,0,0,0,0,"1"
"3845","Europa","0","B",129,"P","TRAPPIST-1e",45,"0",0,2524,0,166,1,"1"
"3846","Mars","1","E",270,"S","TRAPPIST-1e",31,"0",0,0,0,0,0,"1"
"3847","Earth","1","G",679,"S","PSO J318.5-22",19,"0",0,0,0,0,0,"0"
"3848","Earth","0","F",774,"S","TRAPPIST-1e",21,"0",40,0,736,0,0,"1"
"3849","Earth","1","G",680,"S","PSO J318.5-22",38,"0",0,0,0,0,0,"0"
"3850","Earth","1","G",677,"P","PSO J318.5-22",22,"0",0,0,0,0,0,"1"
"3851","Europa","1","B",130,"P","TRAPPIST-1e",23,"0",0,0,0,0,0,"1"
"3852","Mars","0","F",846,"P","TRAPPIST-1e",54,"1",111,0,1144,8,23,"0"
"3853","Mars","0","F",846,"P","TRAPPIST-1e",0,"0",0,0,0,0,0,"1"
"3854","Mars","1","F",846,"P","TRAPPIST-1e",4,"0",0,0,0,0,0,"1"
"3855","Earth","0","F",847,"P","TRAPPIST-1e",23,"0",15,1,777,3,3,"0"
"3856","Mars","1","G",708,"P","TRAPPIST-1e",19,"0",0,0,0,0,0,"1"
"3857","Europa","1","C",147,"S","TRAPPIST-1e",34,"0",0,0,0,0,0,"1"
"3858","Earth","1","G",678,"P","55 Cancri e",18,"0",0,0,0,0,0,"0"
"3859","Europa","1","B",248,"S","TRAPPIST-1e",40,"0",0,0,0,0,0,"1"
"3860","Mars","0","F",777,"S","TRAPPIST-1e",58,"0",850,0,22,1493,0,"0"
"3861","Earth","0","F",778,"S","55 Cancri e",39,"0",664,0,0,40,0,"0"
"3862","Earth","0","F",851,"P","PSO J318.5-22",23,"0",40,15,30,0,637,"0"
"3863","Earth","0","G",679,"P","TRAPPIST-1e",11,"0",0,0,0,0,0,"0"
"3864","Europa","1","C",148,"S","TRAPPIST-1e",43,"0",0,0,0,0,0,"1"
"3865","Mars","1","E",258,"P","TRAPPIST-1e",29,"0",0,0,0,0,0,"0"
"3866","Earth","0","E",259,"P","TRAPPIST-1e",36,"0",19,476,0,5,290,"0"
"3867","Earth","0","F",852,"P","PSO J318.5-22",13,"0",16,0,87,544,0,"0"
"3868","Europa","0","C",149,"S","TRAPPIST-1e",54,"0",0,590,0,3200,0,"1"
"3869","Europa","1","C",149,"S","TRAPPIST-1e",45,"0",0,0,0,0,0,"1"
"3870","Earth","0","G",682,"P","55 Cancri e",33,"0",481,0,589,2,255,"1"
"3871","Earth","0","F",780,"S","TRAPPIST-1e",46,"0",0,1029,0,0,0,"1"
"3872","Earth","1","G",683,"P","55 Cancri e",15,"0",0,0,0,0,0,"1"
"3873","Earth","0","F",853,"P","TRAPPIST-1e",35,"0",89,0,0,545,0,"0"
"3874","Mars","1","F",781,"S","TRAPPIST-1e",23,"0",0,0,0,0,0,"1"
"3875","Earth","1","G",684,"P","55 Cancri e",15,"0",0,0,0,0,0,"0"
"3876","Earth","0","E",273,"S","TRAPPIST-1e",27,"0",0,0,580,211,0,"0"
"3877","Earth","0","F",782,"S","TRAPPIST-1e",15,"0",0,2,15,5,842,"0"
"3878","Mars","0","F",783,"S","TRAPPIST-1e",27,"1",661,0,991,46,0,"1"
"3879","Earth","1","G",683,"S","55 Cancri e",16,"0",0,0,0,0,0,"1"
"3880","Earth","0","G",685,"P","TRAPPIST-1e",37,"0",246,0,703,5,0,"1"
"3881","Europa","1","B",132,"P","55 Cancri e",45,"0",0,0,0,0,0,"1"
"3882","Europa","0","B",132,"P","55 Cancri e",58,"1",0,279,3627,122,30,"1"
"3883","Earth","0","F",232,"P","PSO J318.5-22",21,"0",0,440,0,0,334,"0"
"3884","Earth","0","F",855,"P","TRAPPIST-1e",38,"0",0,18,30,0,832,"0"
"3885","Earth","0","E",260,"P","TRAPPIST-1e",28,"0",0,241,6,0,542,"0"
"3886","Europa","1","D",140,"P","TRAPPIST-1e",47,"0",0,0,0,0,0,"1"
"3887","Europa","0","D",140,"P","TRAPPIST-1e",41,"0",0,1562,0,2,16,"1"
"3888","Europa","1","B",133,"P","TRAPPIST-1e",28,"0",0,0,0,0,0,"1"
"3889","Earth","1","G",686,"P","TRAPPIST-1e",23,"0",0,0,0,0,0,"0"
"3890","Mars","1","F",856,"P","TRAPPIST-1e",24,"0",0,0,0,0,0,"1"
"3891","Mars","0","F",856,"P","TRAPPIST-1e",58,"0",12,0,186,2436,4,"0"
"3892","Mars","1","F",856,"P","TRAPPIST-1e",36,"0",0,0,0,0,0,"1"
"3893","Mars","0","F",856,"P","55 Cancri e",24,"0",1363,0,50,0,0,"0"
"3894","Mars","0","F",856,"P","TRAPPIST-1e",56,"0",128,0,959,0,42,"0"
"3895","Mars","1","F",856,"P","TRAPPIST-1e",15,"0",0,0,0,0,0,"1"
"3896","Mars","0","D",141,"P","TRAPPIST-1e",19,"0",154,170,2074,0,0,"1"
"3897","Earth","0","E",261,"P","TRAPPIST-1e",27,"0",0,0,0,658,133,"0"
"3898","Earth","0","F",857,"P","TRAPPIST-1e",47,"0",59,1,327,557,0,"0"
"3899","Earth","0","F",858,"P","55 Cancri e",37,"0",0,89,15,20,592,"0"
"3900","Mars","1","F",859,"P","TRAPPIST-1e",39,"0",0,0,0,0,0,"1"
"3901","Mars","1","F",859,"P","TRAPPIST-1e",20,"0",0,0,0,0,0,"1"
"3902","Mars","0","F",859,"P","TRAPPIST-1e",20,"0",760,0,742,352,0,"1"
"3903","Mars","0","F",859,"P","TRAPPIST-1e",38,"0",490,663,358,855,0,"0"
"3904","Mars","0","D",142,"P","TRAPPIST-1e",46,"0",247,0,418,480,36,"0"
"3905","Mars","1","F",859,"P","TRAPPIST-1e",13,"0",0,0,0,0,0,"1"
"3906","Mars","0","F",859,"P","55 Cancri e",24,"0",612,326,46,87,0,"1"
"3907","Europa","1","B",161,"S","TRAPPIST-1e",32,"0",0,0,0,0,0,"1"
"3908","Europa","1","B",161,"S","55 Cancri e",43,"0",0,0,0,0,0,"1"
"3909","Europa","0","B",161,"S","55 Cancri e",44,"0",36,588,0,1675,3597,"0"
"3910","Earth","0","G",687,"P","TRAPPIST-1e",19,"0",0,0,4,6,773,"0"
"3911","Europa","0","A",50,"S","TRAPPIST-1e",30,"1",0,1172,183,91,0,"1"
"3912","Europa","1","A",50,"S","TRAPPIST-1e",23,"0",0,0,0,0,0,"1"
"3913","Europa","0","C",133,"P","TRAPPIST-1e",4,"0",0,0,0,0,0,"1"
"3914","Europa","0","C",133,"P","TRAPPIST-1e",0,"0",0,0,0,0,0,"1"
"3915","Europa","1","A",237,"S","TRAPPIST-1e",17,"0",0,0,0,0,0,"1"
"3916","Europa","1","C",133,"P","TRAPPIST-1e",44,"0",0,0,0,0,0,"1"
"3917","Europa","0","C",133,"P","55 Cancri e",31,"0",2,8747,0,4840,14485,"0"
"3918","Europa","0","C",133,"P","55 Cancri e",41,"1",0,9463,0,1022,1562,"1"
"3919","Europa","0","A",51,"S","55 Cancri e",33,"0",0,2020,0,1817,182,"0"
"3920","Europa","0","A",51,"S","TRAPPIST-1e",43,"0",0,124,0,3975,186,"0"
"3921","Europa","0","A",51,"S","55 Cancri e",43,"1",0,3172,0,26,4376,"0"
"3922","Earth","0","F",784,"S","TRAPPIST-1e",36,"0",1367,108,661,0,77,"0"
"3923","Earth","0","F",860,"P","55 Cancri e",19,"0",558,0,353,0,8,"0"
"3924","Earth","0","G",688,"P","TRAPPIST-1e",24,"0",0,1725,0,0,0,"1"
"3925","Earth","1","G",685,"S","55 Cancri e",17,"0",0,0,0,0,0,"1"
"3926","Earth","0","F",861,"P","TRAPPIST-1e",23,"0",1277,84,0,240,598,"1"
"3927","Earth","0","G",686,"S","55 Cancri e",17,"0",558,0,3,0,1226,"0"
"3928","Mars","0","D",135,"S","TRAPPIST-1e",18,"0",950,1,236,754,0,"0"
"3929","Mars","1","F",862,"P","55 Cancri e",34,"0",0,0,0,0,0,"1"
"3930","Earth","1","G",688,"S","TRAPPIST-1e",13,"0",0,0,0,0,0,"1"
"3931","Earth","0","F",786,"S","TRAPPIST-1e",66,"0",610,2549,0,17,0,"1"
"3932","Earth","0","F",786,"S","TRAPPIST-1e",27,"0",0,867,0,128,363,"1"
"3933","Earth","0","G",689,"S","TRAPPIST-1e",19,"0",1620,0,4,0,82,"0"
"3934","Earth","0","F",787,"S","TRAPPIST-1e",55,"0",0,198,703,1,0,"1"
"3935","Mars","0","D",143,"P","TRAPPIST-1e",40,"0",0,0,1,293,667,"0"
"3936","Earth","1","G",691,"P","PSO J318.5-22",23,"0",0,0,0,0,0,"1"
"3937","Earth","0","G",691,"P","TRAPPIST-1e",7,"0",0,0,0,0,0,"0"
"3938","Earth","1","G",691,"P","TRAPPIST-1e",12,"0",0,0,0,0,0,"1"
"3939","Earth","0","F",789,"S","TRAPPIST-1e",37,"0",0,886,0,58,441,"0"
"3940","Earth","0","F",865,"P","TRAPPIST-1e",22,"0",0,13,524,7,0,"0"
"3941","Europa","1","B",163,"S","TRAPPIST-1e",25,"0",0,0,0,0,0,"1"
"3942","Europa","1","B",163,"S","55 Cancri e",46,"0",0,0,0,0,0,"1"
"3943","Mars","0","D",144,"P","55 Cancri e",37,"0",326,0,455,2,0,"0"
"3944","Europa","1","C",151,"S","55 Cancri e",50,"0",0,0,0,0,0,"1"
"3945","Europa","1","C",151,"S","55 Cancri e",28,"0",0,0,0,0,0,"1"
"3946","Europa","1","C",134,"P","TRAPPIST-1e",26,"0",0,0,0,0,0,"1"
"3947","Earth","1","G",690,"S","TRAPPIST-1e",28,"0",0,0,0,0,0,"1"
"3948","Earth","0","G",691,"S","PSO J318.5-22",23,"0",4,157,142,0,196,"0"
"3949","Europa","0","E",262,"P","TRAPPIST-1e",23,"0",3,343,0,4280,0,"0"
"3950","Mars","0","D",145,"P","TRAPPIST-1e",34,"1",992,0,14,0,0,"0"
"3951","Europa","1","B",134,"P","TRAPPIST-1e",65,"0",0,0,0,0,0,"1"
"3952","Europa","1","B",134,"P","TRAPPIST-1e",20,"0",0,0,0,0,0,"1"
"3953","Mars","1","F",867,"P","TRAPPIST-1e",29,"0",0,0,0,0,0,"1"
"3954","Mars","0","F",867,"P","TRAPPIST-1e",30,"0",176,0,2310,0,0,"1"
"3955","Mars","1","F",868,"P","TRAPPIST-1e",3,"0",0,0,0,0,0,"1"
"3956","Mars","0","F",868,"P","TRAPPIST-1e",40,"0",1268,0,0,0,0,"0"
"3957","Mars","0","F",868,"P","TRAPPIST-1e",32,"0",1331,416,0,665,64,"0"
"3958","Earth","0","E",263,"P","TRAPPIST-1e",31,"0",553,224,9,1,0,"0"
"3959","Earth","0","F",869,"P","TRAPPIST-1e",13,"0",27,81,1080,0,0,"1"
"3960","Earth","0","G",692,"P","TRAPPIST-1e",29,"0",37,0,167,608,0,"0"
"3961","Earth","0","E",264,"P","TRAPPIST-1e",28,"0",0,53,0,732,6,"0"
"3962","Mars","0","F",790,"S","55 Cancri e",19,"0",1184,88,0,0,334,"1"
"3963","Mars","0","E",275,"S","55 Cancri e",24,"0",469,0,805,196,0,"1"
"3964","Mars","1","E",266,"P","TRAPPIST-1e",22,"0",0,0,0,0,0,"0"
"3965","Earth","0","F",872,"P","55 Cancri e",13,"0",406,0,1670,0,427,"0"
"3966","Earth","0","F",873,"P","TRAPPIST-1e",21,"0",0,0,23,820,22,"0"
"3967","Earth","0","F",791,"S","55 Cancri e",24,"0",0,0,1435,10,0,"1"
"3968","Europa","0","B",164,"S","TRAPPIST-1e",47,"0",0,4983,0,173,43,"1"
"3969","Europa","0","B",135,"P","TRAPPIST-1e",27,"0",0,144,76,184,3932,"0"
"3970","Earth","0","E",277,"S","TRAPPIST-1e",18,"0",0,0,774,0,13,"1"
"3971","Europa","1","B",165,"S","55 Cancri e",36,"0",0,0,0,0,0,"1"
"3972","Earth","0","F",875,"P","TRAPPIST-1e",68,"0",0,1,223,580,0,"0"
"3973","Europa","1","C",152,"S","TRAPPIST-1e",31,"0",0,0,0,0,0,"1"
"3974","Mars","1","F",877,"P","TRAPPIST-1e",28,"0",0,0,0,0,0,"1"
"3975","Mars","0","D",136,"S","TRAPPIST-1e",36,"0",3002,21,150,0,0,"0"
"3976","Earth","0","F",794,"S","TRAPPIST-1e",17,"0",0,628,0,66,449,"1"
"3977","Earth","1","G",695,"S","TRAPPIST-1e",13,"0",0,0,0,0,0,"1"
"3978","Earth","0","G",693,"P","TRAPPIST-1e",30,"0",0,10,0,3840,329,"0"
"3979","Europa","0","B",166,"S","TRAPPIST-1e",58,"0",0,2946,0,101,387,"1"
"3980","Europa","1","B",166,"S","TRAPPIST-1e",43,"0",0,0,0,0,0,"1"
"3981","Europa","0","B",166,"S","55 Cancri e",20,"0",354,1546,323,284,315,"1"
"3982","Earth","0","F",879,"P","TRAPPIST-1e",29,"0",715,0,2,698,106,"0"
"3983","Earth","0","F",795,"S","TRAPPIST-1e",15,"0",156,1,1132,192,33,"1"
"3984","Earth","0","G",696,"P","TRAPPIST-1e",30,"0",488,0,242,0,79,"0"
"3985","Europa","0","B",136,"P","55 Cancri e",33,"0",5493,9401,23,3013,303,"0"
"3986","Europa","1","B",136,"P","TRAPPIST-1e",25,"0",0,0,0,0,0,"1"
"3987","Europa","0","B",136,"P","TRAPPIST-1e",62,"0",0,22,0,3314,22,"0"
"3988","Earth","1","G",697,"P","PSO J318.5-22",41,"0",0,0,0,0,0,"1"
"3989","Earth","0","F",880,"P","TRAPPIST-1e",27,"0",6,0,0,768,1141,"0"
"3990","Earth","1","G",698,"P","TRAPPIST-1e",18,"0",0,0,0,0,0,"0"
"3991","Earth","1","G",698,"P","TRAPPIST-1e",27,"0",0,0,0,0,0,"1"
"3992","Earth","0","F",880,"P","TRAPPIST-1e",19,"0",571,0,0,97,813,"1"
"3993","Earth","0","G",698,"P","TRAPPIST-1e",37,"0",0,0,115,671,0,"0"
"3994","Earth","1","G",698,"P","TRAPPIST-1e",24,"0",0,0,0,0,0,"0"
"3995","Earth","0","G",698,"P","TRAPPIST-1e",29,"0",13,0,664,74,101,"0"
"3996","Earth","0","F",880,"P","55 Cancri e",44,"0",0,0,608,0,91,"0"
"3997","Earth","0","F",881,"P","TRAPPIST-1e",19,"0",0,265,882,2,293,"0"
"3998","Europa","0","A",37,"P","TRAPPIST-1e",39,"0",0,266,0,1254,197,"0"
"3999","Europa","0","A",37,"P","TRAPPIST-1e",63,"0",0,490,1,2882,18,"0"
"4000","Europa","0","A",37,"P","TRAPPIST-1e",39,"0",9,1525,0,0,146,"0"
"4001","Mars","1","F",796,"S","TRAPPIST-1e",41,"0",0,0,0,0,0,"1"
"4002","Earth","1","G",696,"S","TRAPPIST-1e",27,"0",0,0,0,0,0,"1"
"4003","Mars","0","D",137,"S","55 Cancri e",56,"0",412,492,9,117,33,"1"
"4004","Europa","1","C",135,"P","TRAPPIST-1e",22,"0",0,0,0,0,0,"1"
"4005","Europa","0","C",135,"P","55 Cancri e",26,"0",1,1269,4790,270,5116,"0"
"4006","Earth","0","F",797,"S","TRAPPIST-1e",24,"0",0,0,0,0,1300,"0"
"4007","Earth","1","G",697,"S","PSO J318.5-22",18,"0",0,0,0,0,0,"1"
"4008","Earth","1","G",700,"P","TRAPPIST-1e",13,"0",0,0,0,0,0,"1"
"4009","Earth","0","F",883,"P","TRAPPIST-1e",32,"0",0,0,1020,0,0,"1"
"4010","Europa","0","B",144,"P","55 Cancri e",30,"0",24,2558,98,0,5361,"0"
"4011","Europa","1","A",38,"P","TRAPPIST-1e",25,"0",0,0,0,0,0,"1"
"4012","Earth","0","F",799,"S","TRAPPIST-1e",55,"0",0,252,1,0,553,"1"
"4013","Earth","0","F",884,"P","PSO J318.5-22",19,"0",0,2,0,669,0,"0"
"4014","Earth","0","G",698,"S","TRAPPIST-1e",24,"0",0,717,222,8,1,"1"
"4015","Europa","0","C",154,"S","TRAPPIST-1e",32,"0",401,3724,5,422,62,"1"
"4016","Mars","0","E",267,"P","TRAPPIST-1e",24,"0",0,0,0,0,0,"0"
"4017","Mars","1","F",890,"P","TRAPPIST-1e",32,"0",0,0,0,0,0,"1"
"4018","Earth","1","G",701,"S","TRAPPIST-1e",36,"0",0,0,0,0,0,"0"
"4019","Europa","0","A",52,"S","55 Cancri e",28,"0",0,31,0,1283,871,"1"
"4020","Earth","0","F",801,"S","TRAPPIST-1e",52,"0",0,559,0,0,0,"1"
"4021","Earth","0","G",702,"S","TRAPPIST-1e",29,"0",646,91,13,0,0,"1"
"4022","Mars","0","D",147,"P","55 Cancri e",23,"0",49,0,2716,0,0,"1"
"4023","Mars","1","F",1259,"S","TRAPPIST-1e",32,"0",0,0,0,0,0,"1"
"4024","Earth","1","G",703,"S","TRAPPIST-1e",35,"0",0,0,0,0,0,"0"
"4025","Europa","0","B",138,"P","55 Cancri e",41,"0",14,6777,81,604,2936,"0"
"4026","Earth","1","G",704,"S","PSO J318.5-22",16,"0",0,0,0,0,0,"1"
"4027","Europa","1","E",269,"P","55 Cancri e",33,"0",0,0,0,0,0,"1"
"4028","Earth","1","G",706,"P","55 Cancri e",6,"0",0,0,0,0,0,"1"
"4029","Earth","0","F",803,"S","55 Cancri e",15,"0",36,841,0,0,0,"1"
"4030","Earth","0","G",705,"S","TRAPPIST-1e",38,"0",0,668,84,267,0,"0"
"4031","Earth","0","F",893,"P","TRAPPIST-1e",56,"0",0,779,12,3,35,"0"
"4032","Earth","1","G",707,"P","PSO J318.5-22",4,"0",0,0,0,0,0,"1"
"4033","Earth","1","G",707,"P","PSO J318.5-22",21,"0",0,0,0,0,0,"1"
"4034","Mars","0","F",805,"S","55 Cancri e",22,"0",1371,0,235,0,0,"1"
"4035","Earth","0","E",270,"P","TRAPPIST-1e",37,"0",0,0,785,3,0,"0"
"4036","Earth","0","G",709,"P","TRAPPIST-1e",6,"0",0,0,0,0,0,"1"
"4037","Earth","0","F",807,"S","TRAPPIST-1e",22,"0",563,521,364,0,0,"0"
"4038","Europa","0","B",139,"P","TRAPPIST-1e",26,"0",0,137,0,0,7629,"0"
"4039","Earth","0","E",272,"P","TRAPPIST-1e",22,"0",0,3,486,0,228,"1"
"4040","Earth","1","G",710,"P","TRAPPIST-1e",20,"0",0,0,0,0,0,"1"
"4041","Earth","0","F",894,"P","PSO J318.5-22",30,"0",0,22,0,1156,0,"0"
"4042","Mars","0","D",139,"S","TRAPPIST-1e",24,"0",439,0,2140,0,0,"1"
"4043","Mars","1","F",808,"S","TRAPPIST-1e",25,"0",0,0,0,0,0,"1"
"4044","Earth","0","G",711,"P","TRAPPIST-1e",48,"0",2,0,83,589,233,"0"
"4045","Earth","0","E",273,"P","TRAPPIST-1e",24,"0",786,0,0,7,0,"0"
"4046","Mars","0","F",810,"S","55 Cancri e",3,"0",0,0,0,0,0,"1"
"4047","Mars","1","F",810,"S","TRAPPIST-1e",24,"0",0,0,0,0,0,"1"
"4048","Mars","0","F",810,"S","TRAPPIST-1e",25,"0",412,0,567,775,0,"0"
"4049","Mars","1","F",810,"S","55 Cancri e",1,"0",0,0,0,0,0,"1"
"4050","Earth","0","F",811,"S","TRAPPIST-1e",20,"0",0,187,712,0,0,"1"
"4051","Earth","0","F",812,"S","PSO J318.5-22",22,"0",39,0,63,3,654,"0"
"4052","Mars","0","D",140,"S","55 Cancri e",28,"0",427,0,754,0,0,"1"
"4053","Earth","1","G",707,"S","55 Cancri e",17,"0",0,0,0,0,0,"1"
"4054","Europa","0","B",141,"P","55 Cancri e",28,"0",0,3345,0,2143,27,"0"
"4055","Europa","1","A",53,"S","TRAPPIST-1e",47,"0",0,0,0,0,0,"1"
"4056","Mars","1","E",281,"S","TRAPPIST-1e",34,"0",0,0,0,0,0,"0"
"4057","Europa","0","C",155,"S","TRAPPIST-1e",29,"1",267,1418,257,843,0,"1"
"4058","Europa","1","C",155,"S","TRAPPIST-1e",14,"0",0,0,0,0,0,"1"
"4059","Europa","0","C",46,"S","TRAPPIST-1e",36,"0",0,563,0,1301,830,"1"
"4060","Europa","0","C",155,"S","55 Cancri e",40,"0",2320,0,4874,3131,498,"1"
"4061","Mars","0","F",813,"S","TRAPPIST-1e",49,"0",22,0,1129,0,77,"1"
"4062","Europa","0","C",156,"S","TRAPPIST-1e",51,"0",0,0,0,0,0,"1"
"4063","Europa","0","C",156,"S","TRAPPIST-1e",41,"0",0,545,0,2740,293,"1"
"4064","Europa","0","C",156,"S","55 Cancri e",44,"0",0,14201,0,22,584,"1"
"4065","Mars","0","F",814,"S","TRAPPIST-1e",47,"0",2044,0,95,0,120,"0"
